timestamp,open,high,low,close,volume
2024-12-13 14:15:00,100442.3,100500.0,100327.7,100431.8,325.307
2024-12-13 14:30:00,100431.8,100928.6,100268.5,100888.9,1713.671
2024-12-13 14:45:00,100888.9,101093.6,100611.0,101036.0,1737.307
2024-12-13 15:00:00,101036.0,101342.0,100705.7,101215.0,2253.779
2024-12-13 15:15:00,101215.0,101350.0,101083.1,101139.4,1606.701
2024-12-13 15:30:00,101139.4,101350.0,100666.6,100755.7,2265.904
2024-12-13 15:45:00,100755.7,100836.0,99630.2,99820.0,6022.079
2024-12-13 16:00:00,99820.0,100297.7,99728.7,100051.3,2473.766
2024-12-13 16:15:00,100051.3,100342.0,99960.5,100163.7,1744.457
2024-12-13 16:30:00,100163.7,100935.7,100152.9,100854.1,2374.374
2024-12-13 16:45:00,100854.1,101253.3,100789.4,100970.3,2873.987
2024-12-13 17:00:00,100970.3,101167.7,100756.7,101120.3,1497.714
2024-12-13 17:15:00,101120.3,101332.3,100979.4,101251.2,1046.129
2024-12-13 17:30:00,101251.2,101613.6,101015.7,101543.8,3094.277
2024-12-13 17:45:00,101543.8,101791.6,101329.7,101735.5,1412.077
2024-12-13 18:00:00,101735.5,101800.0,101527.4,101565.0,1608.035
2024-12-13 18:15:00,101565.0,101744.9,101302.6,101682.1,1748.104
2024-12-13 18:30:00,101682.1,101935.7,101633.0,101762.6,966.906
2024-12-13 18:45:00,101762.6,101785.0,101450.0,101476.9,838.795
2024-12-13 19:00:00,101476.9,101512.7,101302.6,101306.3,713.502
2024-12-13 19:15:00,101306.3,101543.9,101223.6,101250.0,693.566
2024-12-13 19:30:00,101250.0,101420.1,101184.2,101228.9,650.721
2024-12-13 19:45:00,101228.9,101606.4,101228.9,101445.2,531.095
2024-12-13 20:00:00,101445.2,101495.2,101200.0,101344.0,528.867
2024-12-13 20:15:00,101344.0,101682.0,101303.3,101652.9,1040.554
2024-12-13 20:30:00,101652.9,101848.8,101593.8,101801.2,1148.818
2024-12-13 20:45:00,101801.2,101865.3,101489.5,101650.0,757.875
2024-12-13 21:00:00,101650.0,101664.1,101468.4,101485.5,376.005
2024-12-13 21:15:00,101485.5,101512.1,101223.6,101244.1,650.039
2024-12-13 21:30:00,101244.1,101423.6,101240.0,101362.2,442.386
2024-12-13 21:45:00,101362.2,101499.0,101258.0,101282.4,339.313
2024-12-13 22:00:00,101282.4,101370.0,101085.6,101213.5,523.335
